[1,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:[0,0;0]:
[0,0;0]:[-5,-1;13]:[-7,3;10]:[-9,7;13]:[-7,-3;14]:[-7,3;11]:[15,20;14]:[9,0;11]:[-1,0;10]:[0,0;0]:[3,2;10]:[-1,0;11]:[-3,-3;14]:[-7,3;11]:[-21,-4;14]:[7,0;11]:[1,1;14]:[1,0;11]:[3,8;14]:[0,0;0]:[9,13;14]:[-7,7;13]:[1,2;14]:[3,-3;11]:[7,-10;14]:[-13,8;13]:[-3,-1;14]:[9,-4;13]:[7,-1;14]:[9,-4;11]:[-5,-2;14]:[3,9;13]:[0,0;0]:[-1,-4;11]:[1,0;6]:[0,0;0]:[-3,2;14]:[-1,-4;13]:[3,9;14]:[23,-2;13]:[7,9;12]:[-3,-5;13]:[1,0;12]:[3,9;13]:[15,6;14]:[17,4;13]:[1,7;14]:[-7,-10;13]:[-1,-1;14]:[3,-2;11]:[-3,-16;14]:[0,0;0]:[9,5;14]:[-1,0;6]:[-3,6;14]:[3,-1;13]:[7,14;14]:[-1,0;13]:[-3,-1;14]:[9,4;13]:[7,7;14]:[-11,1;13]:[-9,2;14]:[-5,0;10]:
[0,0;0]:[-19,3;14]:[-1,-5;11]:[5,3;14]:[7,3;14]:[21,5;14]:[-3,0;11]:[1,-4;14]:[1,-4;13]:[9,1;14]:[13,8;13]:[-3,-6;14]:[-5,0;14]:[-17,15;14]:[1,-2;13]:[-1,4;14]:[-13,-9;13]:[13,-5;13]:[-11,-4;14]:[-3,-10;13]:[1,1;14]:[5,-17;15]:[-1,2;13]:[-11,3;15]:[-19,9;14]:[1,2;11]:[-1,0;12]:[-1,-8;13]:[-7,-11;14]:[-13,3;15]:[-9,11;13]:[-19,7;15]:[-7,2;12]:[-7,6;14]:[-7,-1;12]:[23,11;14]:[-3,-4;12]:[-25,13;14]:[11,-3;14]:[-1,7;14]:[-3,-3;13]:[-9,-13;14]:[5,4;13]:[21,9;14]:[15,1;13]:[-3,-7;14]:[1,-4;14]:[-3,3;14]:[-3,-1;11]:[-15,-3;13]:[9,3;14]:[-3,-2;13]:[-17,-4;14]:[11,-7;15]:[-1,-4;12]:[17,-5;15]:[3,-12;14]:[7,5;12]:[-3,0;13]:[5,7;13]:[11,-6;14]:[17,-1;15]:[1,-7;11]:[37,-19;15]:
[0,0;0]:[-7,-19;15]:[7,5;12]:[-5,-10;15]:[13,10;16]:[-5,-11;14]:[-9,-11;16]:[-3,-4;13]:[-3,-1;11]:[13,-16;14]:[11,3;13]:[5,-1;13]:[21,-6;16]:[-15,-3;14]:[3,3;16]:[3,4;13]:[-47,15;16]:[3,1;13]:[17,-8;16]:[-7,-2;13]:[5,3;16]:[21,-21;15]:[7,0;16]:[-3,-18;14]:[1,18;16]:[15,18;15]:[-3,-5;16]:[-13,-26;15]:[-1,-7;16]:[1,1;12]:[13,8;16]:[3,14;15]:[-1,-7;12]:[13,-3;13]:[-1,-3;10]:[-17,-16;14]:[21,-11;16]:[-35,11;15]:[11,-4;16]:[23,-4;15]:[7,-3;14]:[29,-12;15]:[9,3;14]:[17,-13;15]:[7,1;16]:[11,1;15]:[45,-4;16]:[-3,12;15]:[-5,3;16]:[5,-9;13]:[3,16;16]:[1,14;13]:[9,7;16]:[-9,10;14]:[15,-2;16]:[5,1;15]:[-11,18;16]:[-9,-8;15]:[-23,-27;16]:[3,-30;15]:[-5,-11;16]:[-29,-12;15]:[13,-30;16]:[1,3;12]:
[0,0;0]:[-1,3;11]:[0,0;0]:[-9,-1;12]:[-17,26;15]:[-5,-9;14]:[-13,-14;15]:[13,-2;14]:[11,6;13]:[5,7;14]:[-3,10;13]:[-7,14;14]:[-19,6;15]:[5,9;14]:[9,6;15]:[-13,2;14]:[9,5;15]:[5,-10;13]:[13,13;15]:[-5,4;13]:[5,6;15]:[-37,-14;15]:[-3,8;15]:[-11,-5;15]:[11,-9;15]:[5,6;14]:[27,-9;15]:[3,-3;14]:[-25,16;15]:[-21,-27;15]:[-5,-2;15]:[19,-18;15]:[1,4;12]:[13,-10;14]:[-1,3;12]:[-5,9;14]:[5,-10;15]:[3,-6;13]:[13,10;15]:[19,3;13]:[-3,1;11]:[5,-1;12]:[3,3;11]:[-1,-5;11]:[-15,6;15]:[-5,4;13]:[9,-14;15]:[-17,-1;13]:[-11,-11;15]:[5,-10;13]:[9,5;15]:[-5,4;13]:[19,12;15]:[11,7;15]:[-1,2;15]:[-29,0;15]:[9,-7;15]:[23,-6;14]:[25,17;15]:[-11,-1;14]:[25,10;15]:[3,-8;15]:[-7,4;15]:[13,-11;15]:
[0,0;0]:[9,-10;15]:[7,-2;12]:[-5,12;15]:[41,-16;16]:[-1,2;12]:[1,19;16]:[-5,-7;13]:[-9,-3;12]:[7,-5;13]:[7,0;11]:[-7,-5;13]:[13,12;16]:[-3,-3;12]:[9,23;16]:[5,-9;13]:[3,6;16]:[5,5;13]:[7,15;16]:[-1,6;12]:[11,-24;16]:[13,1;15]:[9,21;16]:[5,-13;14]:[7,1;16]:[-1,7;15]:[23,-8;16]:[-7,13;15]:[-11,-8;16]:[-11,-2;14]:[-45,-17;16]:[-7,-11;15]:[-5,-6;11]:[-7,-1;13]:[-1,0;8]:[-7,9;13]:[-25,15;16]:[13,-9;15]:[7,-2;16]:[7,-5;15]:[9,0;14]:[5,-2;15]:[-5,-3;14]:[5,8;15]:[-15,5;16]:[-29,-15;15]:[-3,14;16]:[9,-3;15]:[-23,6;16]:[11,-7;13]:[9,-15;16]:[-1,-2;12]:[11,56;16]:[-15,4;14]:[-31,1;16]:[-13,-3;15]:[55,1;16]:[39,-13;15]:[3,20;16]:[1,-19;15]:[-11,-24;16]:[23,9;15]:[35,-13;16]:[-3,-17;14]:
[0,0;0]:[11,-6;14]:[1,-2;11]:[23,-14;14]:[-1,-12;14]:[-5,11;14]:[-9,-4;14]:[3,3;14]:[3,5;13]:[-25,13;14]:[-1,-2;13]:[7,-7;14]:[-27,-5;14]:[-7,5;14]:[-1,5;14]:[-3,-3;14]:[-11,2;14]:[9,10;13]:[-3,3;14]:[-13,2;13]:[-7,-3;14]:[-1,-2;12]:[3,0;14]:[1,2;11]:[7,10;14]:[5,9;13]:[29,19;14]:[9,6;13]:[5,-3;14]:[5,-4;12]:[7,4;14]:[-3,2;12]:[-9,-2;12]:[11,9;14]:[1,8;12]:[1,7;14]:[-5,4;14]:[1,-12;14]:[15,-10;14]:[-5,-4;14]:[9,6;13]:[1,8;14]:[-1,9;13]:[7,-8;14]:[-3,-3;14]:[-9,10;14]:[7,-11;14]:[9,2;14]:[5,-7;14]:[-7,4;13]:[19,0;14]:[-13,10;13]:[-15,0;14]:[-5,-3;11]:[25,3;14]:[3,-3;12]:[7,17;14]:[-7,2;13]:[-1,-10;14]:[-3,1;13]:[13,-6;14]:[7,-3;12]:[1,-3;14]:[-5,-4;12]:
[0,0;0]:[7,-8;13]:[-1,0;10]:[-3,1;13]:[-11,-2;14]:[13,-3;12]:[1,-10;14]:[-11,-1;12]:[-7,5;11]:[-1,2;12]:[3,2;11]:[-3,-3;12]:[1,0;14]:[11,-3;12]:[1,-8;14]:[-5,1;12]:[1,6;14]:[-11,-3;10]:[-11,2;14]:[3,-7;11]:[-1,-1;14]:[-9,8;14]:[3,9;14]:[-5,3;14]:[-7,2;14]:[11,-1;13]:[-19,-2;14]:[1,8;13]:[-3,-3;14]:[-1,5;14]:[5,-5;14]:[-27,6;14]:[-1,-1;10]:[1,5;12]:[-1,3;10]:[-7,6;12]:[7,-4;14]:[11,6;13]:[7,12;14]:[3,1;13]:[1,2;12]:[7,5;13]:[9,2;12]:[3,6;13]:[-7,6;14]:[-7,-2;13]:[5,-2;14]:[-7,-5;13]:[15,16;14]:[5,2;10]:[-9,4;14]:[3,1;11]:[-13,-3;14]:[5,-3;14]:[15,-5;14]:[19,-4;14]:[5,16;14]:[3,-7;13]:[-3,4;14]:[-11,-2;13]:[9,-1;14]:[9,-6;14]:[1,-7;14]:[9,-5;14]:
[0,0;0]:[-15,8;14]:[-5,0;11]:[3,-6;14]:[19,16;15]:[-3,-5;13]:[1,32;15]:[-1,2;8]:[-1,1;8]:[-1,-6;13]:[13,-10;12]:[-3,3;10]:[-21,0;15]:[3,-5;13]:[-15,-10;15]:[1,2;8]:[5,1;15]:[-9,4;12]:[-15,-1;15]:[-1,-3;12]:[-25,-2;15]:[7,12;15]:[31,14;15]:[15,11;15]:[5,5;15]:[23,0;14]:[-11,1;15]:[-1,-3;14]:[29,-26;15]:[-11,-9;15]:[21,-14;15]:[-25,-8;15]:[-1,1;11]:[3,3;10]:[1,-1;10]:[1,-2;13]:[7,2;15]:[21,7;14]:[-3,-18;15]:[5,3;14]:[1,-2;13]:[5,0;14]:[3,3;13]:[-11,2;14]:[9,4;15]:[3,-3;14]:[-21,2;15]:[15,9;14]:[-13,-3;15]:[5,4;12]:[-5,21;15]:[-1,-3;12]:[19,2;15]:[-3,19;15]:[-13,8;15]:[-17,-14;15]:[1,9;15]:[7,-2;14]:[13,-1;15]:[19,9;14]:[-15,2;15]:[-17,-10;15]:[9,-8;15]:[-1,3;15]:
[0,0;0]:[1,3;10]:[0,0;0]:[1,-1;11]:[7,2;14]:[7,5;13]:[-13,-4;14]:[-7,-6;13]:[-9,-2;12]:[1,1;13]:[5,0;12]:[-11,10;13]:[-3,-2;14]:[-7,-5;13]:[-7,4;14]:[7,6;13]:[-31,11;14]:[1,2;12]:[-15,-11;14]:[3,2;12]:[-3,2;14]:[-15,-2;14]:[13,-2;14]:[3,15;14]:[-9,7;14]:[-7,4;13]:[11,-7;14]:[7,1;13]:[-9,-4;14]:[-19,-11;14]:[11,0;14]:[9,-2;14]:[9,-2;11]:[-7,2;13]:[3,-1;11]:[-1,-1;13]:[5,-4;14]:[3,0;12]:[-27,-6;14]:[3,-3;12]:[5,-1;10]:[-5,3;11]:[-3,1;10]:[1,-1;10]:[1,-12;14]:[3,-2;12]:[9,18;14]:[-9,1;12]:[5,11;14]:[1,2;12]:[-3,-11;14]:[3,2;12]:[35,0;14]:[-11,-5;14]:[23,12;14]:[1,4;14]:[-19,1;14]:[-5,4;13]:[-15,15;14]:[1,3;13]:[17,-2;14]:[1,0;14]:[1,-14;14]:[19,-3;14]:
[0,0;0]:[-1,-1;8]:[0,0;0]:[-1,-2;8]:[1,3;11]:[-1,0;8]:[-1,0;8]:[1,1;10]:[1,1;9]:[3,0;8]:[0,0;0]:[-3,-3;10]:[-5,-3;11]:[1,0;8]:[-1,0;8]:[-1,-1;10]:[-3,0;7]:[1,1;9]:[-5,0;11]:[1,0;7]:[1,2;11]:[5,4;12]:[3,1;10]:[3,-4;12]:[1,0;11]:[1,1;8]:[-1,0;6]:[-1,0;10]:[-1,-2;11]:[9,-4;12]:[-1,1;10]:[1,4;12]:[1,0;6]:[1,1;10]:[-1,2;8]:[1,0;8]:[1,0;8]:[-1,-1;9]:[3,5;11]:[-1,0;8]:[1,0;6]:[1,0;8]:[-1,-3;7]:[-1,1;8]:[-1,0;8]:[3,-3;9]:[-1,-3;11]:[1,0;8]:[1,0;5]:[1,1;9]:[-5,4;11]:[1,0;7]:[-1,2;11]:[1,0;12]:[3,-1;10]:[1,0;12]:[-1,-4;11]:[1,1;8]:[3,-1;7]:[-3,0;10]:[1,-2;11]:[5,-8;12]:[-1,3;10]:[-5,0;12]:
[0,0;0]:[-3,-2;15]:[7,2;12]:[35,14;15]:[47,-22;16]:[-3,2;13]:[-5,15;16]:[-13,2;12]:[-3,4;11]:[5,0;11]:[-3,1;12]:[-1,-5;12]:[7,-18;16]:[1,2;13]:[15,-29;16]:[-3,-2;12]:[-7,-22;16]:[1,0;13]:[25,13;16]:[3,-1;10]:[5,4;16]:[11,1;15]:[-21,-1;16]:[-7,11;14]:[-35,-21;16]:[-11,-11;15]:[41,0;16]:[-13,-5;15]:[19,0;16]:[-17,4;14]:[-15,17;16]:[-29,11;15]:[-1,-1;9]:[15,9;12]:[-5,-5;11]:[3,4;11]:[13,3;16]:[29,7;15]:[17,12;16]:[7,17;15]:[1,-4;14]:[-11,-4;15]:[-9,-5;14]:[-7,-8;15]:[-9,1;16]:[27,5;15]:[23,-8;16]:[1,-5;15]:[15,-10;16]:[-9,4;13]:[-37,-1;16]:[3,-1;10]:[41,-16;16]:[-3,0;14]:[55,-9;16]:[-23,5;15]:[33,-25;16]:[-7,-7;15]:[-15,0;16]:[15,-17;15]:[-17,20;16]:[1,-1;15]:[13,9;16]:[-5,9;14]:
[0,0;0]:[1,0;6]:[0,0;0]:[-7,-7;13]:[1,7;15]:[-5,-4;14]:[-15,-5;15]:[-9,-2;14]:[-3,-4;13]:[9,14;14]:[3,-1;13]:[19,-10;14]:[3,-1;15]:[5,4;14]:[11,5;15]:[9,2;14]:[-11,17;15]:[-1,2;13]:[-5,-11;15]:[5,3;13]:[25,14;15]:[21,16;15]:[19,2;15]:[5,5;15]:[5,-1;15]:[13,2;14]:[3,25;15]:[1,-7;14]:[39,0;15]:[17,1;15]:[-19,8;15]:[27,-6;15]:[3,-11;12]:[-1,-2;14]:[9,-5;12]:[7,2;14]:[15,13;15]:[3,1;12]:[-9,-3;15]:[5,2;13]:[1,1;11]:[3,1;13]:[5,2;12]:[-1,0;8]:[-5,21;15]:[7,0;12]:[19,-5;15]:[-19,6;13]:[-7,3;15]:[-1,2;13]:[7,-11;15]:[5,3;13]:[-13,-4;15]:[43,19;15]:[-3,10;15]:[-3,8;15]:[-1,-7;15]:[3,8;14]:[17,-19;15]:[7,7;14]:[-51,18;15]:[43,14;15]:[3,0;15]:[23,-13;15]:
[0,0;0]:[1,1;10]:[1,0;10]:[-11,4;14]:[-29,-4;16]:[11,7;15]:[-13,24;16]:[-5,5;15]:[-9,1;14]:[9,9;15]:[-21,12;14]:[7,11;15]:[-71,10;16]:[21,1;15]:[29,-4;16]:[37,-5;15]:[-9,-4;16]:[9,-7;14]:[5,-2;16]:[-11,2;14]:[45,9;16]:[7,1;16]:[7,-17;16]:[-51,-2;16]:[7,26;16]:[-7,15;15]:[-39,-10;16]:[-21,12;15]:[-33,-19;16]:[1,-2;16]:[5,19;16]:[-19,-23;16]:[-15,-8;13]:[-5,3;15]:[-5,-4;13]:[7,-13;15]:[29,-16;16]:[-5,2;13]:[-27,16;16]:[-9,-5;14]:[1,-1;11]:[19,-2;14]:[1,0;13]:[-3,0;10]:[29,-12;16]:[5,7;13]:[25,-18;16]:[-1,-1;14]:[11,-14;16]:[-7,17;14]:[5,-10;16]:[-11,-6;14]:[-17,29;16]:[-21,-22;16]:[5,-23;16]:[-1,-15;16]:[-7,-18;16]:[-5,3;15]:[-5,-4;16]:[5,0;15]:[29,25;16]:[37,5;16]:[23,41;16]:[7,22;16]:
[0,0;0]:[29,7;16]:[-5,-1;13]:[-3,-9;16]:[15,39;16]:[-3,19;16]:[1,13;14]:[-3,4;16]:[5,8;15]:[-39,19;16]:[9,-2;15]:[-23,-30;16]:[-5,24;16]:[7,17;16]:[-11,1;15]:[3,-4;16]:[5,2;15]:[17,3;15]:[-7,24;16]:[9,8;15]:[17,-21;16]:[-1,-37;17]:[21,-7;15]:[47,-5;17]:[33,49;16]:[-3,-1;12]:[-7,-12;13]:[39,-10;15]:[9,23;16]:[9,3;17]:[17,0;15]:[-9,-5;17]:[-3,-8;14]:[-11,14;16]:[-3,-5;14]:[7,25;16]:[1,-1;8]:[-25,5;16]:[-5,9;16]:[-5,3;16]:[1,-19;15]:[15,15;16]:[9,-12;15]:[-43,13;16]:[27,-8;15]:[-3,-7;16]:[-23,20;16]:[-23,-25;16]:[-7,12;14]:[-11,-11;15]:[29,-5;16]:[-23,16;15]:[23,-6;16]:[-15,33;17]:[15,-4;13]:[11,23;17]:[-17,0;16]:[-7,-8;14]:[-33,-17;15]:[13,-7;15]:[3,8;16]:[27,-29;17]:[5,-2;14]:[-17,-19;17]:
[0,0;0]:[-13,23;15]:[-3,-5;12]:[-13,-3;15]:[5,6;15]:[1,5;15]:[13,-17;14]:[21,-20;15]:[-27,12;14]:[-7,-7;15]:[9,8;14]:[33,18;15]:[9,-9;15]:[11,-1;15]:[-11,4;13]:[-21,-12;15]:[7,5;12]:[9,1;14]:[7,-1;15]:[-3,2;14]:[1,0;15]:[-5,17;16]:[7,-5;12]:[-1,19;16]:[11,28;15]:[-5,-9;13]:[7,4;14]:[-11,3;14]:[-15,-2;15]:[5,-9;16]:[11,-6;13]:[7,-7;16]:[1,6;13]:[13,14;15]:[-7,-9;13]:[23,3;15]:[-3,-8;14]:[5,-23;15]:[-15,14;15]:[1,5;15]:[23,1;14]:[-15,-3;15]:[-5,-12;14]:[3,9;15]:[-1,7;12]:[-1,13;15]:[11,15;15]:[11,-3;15]:[7,-5;14]:[13,23;14]:[15,-8;15]:[-3,10;14]:[-9,-5;15]:[1,9;16]:[-21,-5;14]:[-1,-11;16]:[25,-17;15]:[-5,1;12]:[5,-2;13]:[-13,-6;14]:[-5,3;15]:[3,-7;16]:[3,-6;14]:[-13,9;16]:
[0,0;0]:[3,-14;15]:[-7,-2;12]:[5,10;15]:[41,-18;16]:[-5,-2;13]:[-11,-31;16]:[13,2;12]:[3,0;11]:[7,0;11]:[3,-1;12]:[1,-7;12]:[-15,-22;16]:[7,-2;13]:[-31,13;16]:[3,-2;12]:[-1,14;16]:[-1,8;13]:[-25,19;16]:[1,1;10]:[-37,12;16]:[-15,-21;15]:[29,1;16]:[3,-1;14]:[3,-11;16]:[-13,-5;15]:[15,8;16]:[-35,5;15]:[13,-16;16]:[5,6;14]:[7,15;16]:[1,-15;15]:[-3,1;9]:[-15,-5;12]:[-3,-3;11]:[1,-4;11]:[3,-19;16]:[11,9;15]:[-9,12;16]:[-7,-1;15]:[-17,4;14]:[3,-4;15]:[1,-11;14]:[7,-8;15]:[-7,15;16]:[-3,11;15]:[1,-16;16]:[-1,-11;15]:[25,18;16]:[9,4;13]:[5,1;16]:[1,1;10]:[23,0;16]:[-1,-2;14]:[-15,9;16]:[3,-17;15]:[31,25;16]:[-17,-9;15]:[-25,8;16]:[33,-15;15]:[-47,-4;16]:[19,5;15]:[-53,23;16]:[25,5;14]:
[0,0;0]:[1,3;11]:[0,0;0]:[1,0;12]:[7,-22;15]:[-5,-5;14]:[-5,2;15]:[-7,-12;14]:[23,20;13]:[5,-5;14]:[-3,-2;13]:[21,-20;14]:[-3,2;15]:[5,5;14]:[-15,-2;15]:[7,12;14]:[-11,-9;15]:[17,-4;13]:[-11,-13;15]:[-5,0;13]:[21,-8;15]:[-21,-8;15]:[-7,-6;15]:[-27,9;15]:[-13,1;15]:[-3,4;14]:[-17,9;15]:[3,7;14]:[7,-2;15]:[-17,-1;15]:[-9,-28;15]:[-9,-4;15]:[-7,0;12]:[25,-20;14]:[-1,-3;12]:[-5,5;14]:[13,6;15]:[-3,-4;13]:[-19,-6;15]:[15,-5;13]:[5,-1;11]:[-1,2;12]:[-1,0;11]:[1,-1;11]:[9,-2;15]:[1,-2;13]:[1,30;15]:[3,-1;13]:[25,-5;15]:[17,-4;13]:[1,-13;15]:[-5,0;13]:[-13,2;15]:[-5,5;15]:[-21,-20;15]:[-13,10;15]:[-15,7;15]:[-1,0;14]:[-3,-5;15]:[5,-3;14]:[-23,-12;15]:[-9,-6;15]:[5,-14;15]:[-7,-1;15]:
[0,0;0]:[3,0;10]:[0,0;0]:[-7,0;12]:[-17,-8;14]:[-1,-2;13]:[1,7;14]:[3,-1;13]:[-7,-3;12]:[-19,4;13]:[-1,3;12]:[-9,3;13]:[25,10;14]:[1,2;13]:[3,1;14]:[-3,1;13]:[-21,5;14]:[3,-1;12]:[13,-6;14]:[-3,-3;12]:[-5,1;14]:[3,-3;12]:[-9,4;14]:[3,4;13]:[11,-2;14]:[3,8;13]:[25,-3;14]:[-5,2;13]:[-11,13;14]:[-7,-7;13]:[-3,-18;14]:[1,-4;11]:[-5,-1;11]:[3,-1;13]:[7,-4;11]:[3,-4;13]:[-17,-7;14]:[3,-3;11]:[1,4;14]:[-1,4;12]:[-1,-1;10]:[7,2;12]:[-11,-3;11]:[-1,0;10]:[-29,9;14]:[5,6;11]:[-15,-10;14]:[3,-4;12]:[27,-5;14]:[3,-1;12]:[17,-14;14]:[-3,-3;12]:[-7,1;14]:[1,4;13]:[-7,0;14]:[7,-1;12]:[1,2;14]:[1,6;13]:[-1,-3;14]:[5,2;13]:[-9,13;14]:[1,-2;11]:[-5,-14;14]:[15,7;13]:
[0,0;0]:[-15,0;14]:[-5,0;11]:[27,6;14]:[-13,-12;15]:[3,-5;13]:[-35,18;15]:[-1,3;8]:[-1,1;8]:[1,6;13]:[-1,8;12]:[5,-1;10]:[11,-12;15]:[-3,-5;13]:[5,-12;15]:[1,1;8]:[-3,-1;15]:[-9,0;12]:[9,-5;15]:[1,3;12]:[35,2;15]:[9,18;15]:[7,-20;15]:[-15,-7;15]:[29,-7;15]:[-5,-2;14]:[13,-5;15]:[15,-7;14]:[9,18;15]:[-21,-15;15]:[13,4;15]:[1,6;15]:[1,-1;11]:[3,3;10]:[1,1;10]:[-1,2;13]:[-5,0;15]:[-3,-13;14]:[-19,-6;15]:[-7,3;14]:[-7,-2;13]:[-3,4;14]:[-5,-1;13]:[-11,-6;14]:[-19,18;15]:[-21,-15;14]:[-5,-26;15]:[3,-7;14]:[11,3;15]:[5,0;12]:[3,1;15]:[1,3;12]:[15,14;15]:[-5,5;15]:[-5,-14;15]:[17,8;15]:[-7,5;15]:[3,-8;14]:[-11,-3;15]:[3,-3;14]:[29,-26;15]:[9,4;15]:[-31,-2;15]:[9,-7;15]:
[0,0;0]:[-3,-7;13]:[9,-3;10]:[5,-10;13]:[3,1;13]:[-15,1;13]:[-1,-2;10]:[-3,1;13]:[-3,1;12]:[-7,-7;13]:[5,4;12]:[-3,-1;13]:[1,-2;13]:[-21,11;13]:[-3,-2;12]:[3,-1;13]:[-9,-3;13]:[-3,-4;12]:[-1,3;12]:[21,6;12]:[-1,-1;9]:[-11,0;14]:[-7,-3;13]:[-11,0;14]:[-3,1;10]:[7,-3;12]:[-5,0;13]:[3,0;11]:[-1,1;11]:[5,-16;14]:[1,-5;13]:[-9,10;14]:[1,-4;11]:[1,-1;13]:[-1,0;11]:[7,3;13]:[-3,-2;11]:[-5,0;13]:[-5,5;13]:[-9,-11;13]:[5,9;12]:[11,-8;13]:[3,1;12]:[-3,-1;13]:[3,5;12]:[5,-6;13]:[3,-4;13]:[13,-3;13]:[-9,4;13]:[1,2;12]:[-5,1;11]:[-11,-2;12]:[-7,-4;12]:[7,10;14]:[-1,6;13]:[-11,-2;14]:[-1,0;12]:[-5,-8;12]:[1,1;13]:[1,1;8]:[5,1;12]:[-9,12;14]:[3,-2;13]:[-1,10;14]:
[0,0;0]:[-3,-33;16]:[-5,-1;13]:[5,-21;16]:[-17,-33;16]:[-19,35;16]:[-3,1;14]:[-11,-8;16]:[-3,-4;15]:[9,-29;16]:[9,-2;15]:[1,6;16]:[35,-24;16]:[23,1;16]:[-35,-3;15]:[11,8;16]:[1,-12;15]:[9,-9;15]:[-3,-8;16]:[25,-8;15]:[-3,11;16]:[31,-9;17]:[1,-5;15]:[63,-9;17]:[-3,33;16]:[-3,0;12]:[3,9;13]:[-13,-2;15]:[29,-9;16]:[1,55;17]:[13,-10;15]:[-33,7;17]:[13,-8;14]:[-19,2;16]:[-19,-9;14]:[23,9;16]:[-1,3;10]:[-1,9;16]:[-37,25;16]:[-21,-5;16]:[33,-11;15]:[23,11;16]:[9,16;15]:[21,-27;16]:[-13,4;15]:[-11,21;16]:[-15,-4;16]:[-7,-17;16]:[7,6;14]:[-19,-23;15]:[17,11;16]:[-7,0;15]:[27,26;16]:[1,-3;17]:[-3,-3;13]:[11,-5;17]:[-29,0;16]:[-7,-6;14]:[35,25;15]:[-15,1;15]:[-1,-24;16]:[3,-41;17]:[-5,4;14]:[-9,1;17]:
[0,0;0]:[-1,-1;10]:[-1,0;10]:[11,4;14]:[-11,-4;16]:[-19,-11;15]:[13,-44;16]:[-19,-13;15]:[1,-9;14]:[-17,-5;15]:[-11,16;14]:[1,-3;15]:[-49,-2;16]:[-13,3;15]:[-29,24;16]:[-13,13;15]:[1,-8;16]:[-17,15;14]:[3,-6;16]:[11,-6;14]:[-13,-41;16]:[-3,19;16]:[17,-3;16]:[7,-2;16]:[17,-18;16]:[-25,-3;15]:[15,-10;16]:[-3,-4;15]:[17,3;16]:[-21,-10;16]:[3,17;16]:[-41,-5;16]:[-1,4;13]:[-19,5;15]:[13,12;13]:[1,9;15]:[3,4;16]:[5,-6;13]:[-29,24;16]:[1,-7;14]:[-1,1;11]:[13,-6;14]:[15,-8;13]:[3,0;10]:[3,0;16]:[11,5;13]:[15,-6;16]:[-7,-11;14]:[13,2;16]:[-1,-9;14]:[3,2;16]:[11,2;14]:[1,19;16]:[1,26;16]:[-29,-37;16]:[5,3;16]:[-17,10;16]:[5,17;15]:[-3,-40;16]:[19,-8;15]:[3,7;16]:[-33,-1;16]:[33,35;16]:[13,-10;16]:
[0,0;0]:[-3,0;9]:[0,0;0]:[-3,-1;11]:[-9,-3;13]:[-3,-1;12]:[5,8;13]:[1,0;12]:[-1,0;11]:[-5,3;12]:[-1,2;11]:[-3,0;12]:[-3,-3;13]:[3,1;12]:[7,4;13]:[-1,0;12]:[11,-10;13]:[1,0;11]:[-11,-7;13]:[1,-2;11]:[-11,4;13]:[-3,-4;12]:[1,-3;13]:[1,2;7]:[-5,7;13]:[-3,3;12]:[5,-8;13]:[-1,-5;12]:[-1,6;13]:[-3,-1;11]:[-1,1;13]:[15,9;12]:[-1,-2;10]:[1,0;12]:[-1,1;10]:[5,-3;12]:[-21,8;13]:[5,2;10]:[1,-1;13]:[9,-1;11]:[3,0;9]:[-1,-5;11]:[-5,4;10]:[-3,0;9]:[-9,-4;13]:[-3,-3;10]:[-3,1;13]:[-3,-1;11]:[-17,12;13]:[1,0;11]:[1,5;13]:[1,-2;11]:[-13,6;13]:[-1,0;8]:[-9,-9;13]:[1,-4;12]:[-7,5;13]:[-5,-1;12]:[-1,-6;13]:[1,-7;12]:[1,4;13]:[-1,5;12]:[9,7;13]:[3,1;11]:
